_id,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
565,20200403,WATERLOO REGION,2265,71,52,2
566,20200403,WELLINGTON-DUFFERIN-GUELPH,2266,45,11,1
567,20200403,WINDSOR-ESSEX COUNTY,2268,84,16,1
568,20200403,YORK REGION,2270,258,100,7
569,20200404,ALGOMA DISTRICT,2226,6,1,0
570,20200404,BRANT COUNTY,2227,24,21,1
571,20200404,CHATHAM-KENT,2240,6,4,0
572,20200404,CITY OF HAMILTON,2237,64,71,2
573,20200404,CITY OF OTTAWA,2251,179,128,2
574,20200404,DURHAM REGION,2230,117,65,12
575,20200404,EASTERN ONTARIO,2258,17,17,0
576,20200404,GREY BRUCE,2233,6,9,0
577,20200404,HALDIMAND-NORFOLK,2234,45,5,4
578,20200404,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,37,30,3
579,20200404,HALTON REGION,2236,69,42,3
580,20200404,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,5,1
581,20200404,HURON PERTH,5183,11,4,1
582,20200404,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,28,20,0
583,20200404,LAMBTON COUNTY,2242,43,13,7
584,20200404,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,9,2
585,20200404,MIDDLESEX-LONDON,2244,88,19,3
586,20200404,NIAGARA REGION,2246,66,38,6
587,20200404,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
588,20200404,NORTHWESTERN,2249,1,3,0
589,20200404,OXFORD ELGIN-ST.THOMAS,4913,9,5,2
590,20200404,PEEL REGION,2253,344,96,3
591,20200404,PETERBOROUGH COUNTY-CITY,2255,25,16,0
592,20200404,PORCUPINE,2256,19,9,0
593,20200404,RENFREW COUNTY AND DISTRICT,2257,4,2,1
594,20200404,SIMCOE MUSKOKA DISTRICT,2260,42,25,4
595,20200404,SUDBURY AND DISTRICT,2261,12,12,1
596,20200404,THUNDER BAY DISTRICT,2262,9,2,0
597,20200404,TIMISKAMING,2263,1,2,0
598,20200404,TORONTO,3895,491,335,19
599,20200404,WATERLOO REGION,2265,80,58,2
600,20200404,WELLINGTON-DUFFERIN-GUELPH,2266,53,16,1
601,20200404,WINDSOR-ESSEX COUNTY,2268,100,18,2
602,20200404,YORK REGION,2270,273,116,12
603,20200405,ALGOMA DISTRICT,2226,5,3,0
604,20200405,BRANT COUNTY,2227,24,26,1
605,20200405,CHATHAM-KENT,2240,5,6,1
606,20200405,CITY OF HAMILTON,2237,64,81,3
607,20200405,CITY OF OTTAWA,2251,184,147,2
608,20200405,DURHAM REGION,2230,131,78,14
609,20200405,EASTERN ONTARIO,2258,17,20,0
610,20200405,GREY BRUCE,2233,9,10,0
611,20200405,HALDIMAND-NORFOLK,2234,51,9,5
612,20200405,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,36,50,11
613,20200405,HALTON REGION,2236,82,53,3
614,20200405,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,6,1
615,20200405,HURON PERTH,5183,12,4,1
616,20200405,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,22,0
617,20200405,LAMBTON COUNTY,2242,55,13,7
618,20200405,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,37,13,3
619,20200405,MIDDLESEX-LONDON,2244,91,22,5
620,20200405,NIAGARA REGION,2246,78,47,6
621,20200405,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
622,20200405,NORTHWESTERN,2249,1,3,0
623,20200405,OXFORD ELGIN-ST.THOMAS,4913,11,5,2
624,20200405,PEEL REGION,2253,350,125,4
625,20200405,PETERBOROUGH COUNTY-CITY,2255,23,18,0
626,20200405,PORCUPINE,2256,19,10,0
627,20200405,RENFREW COUNTY AND DISTRICT,2257,4,2,1
628,20200405,SIMCOE MUSKOKA DISTRICT,2260,46,29,4
629,20200405,SUDBURY AND DISTRICT,2261,13,12,1
630,20200405,THUNDER BAY DISTRICT,2262,11,2,0
631,20200405,TIMISKAMING,2263,1,2,0
632,20200405,TORONTO,3895,535,381,25
633,20200405,WATERLOO REGION,2265,83,63,2
634,20200405,WELLINGTON-DUFFERIN-GUELPH,2266,63,20,1
635,20200405,WINDSOR-ESSEX COUNTY,2268,117,23,2
636,20200405,YORK REGION,2270,268,141,14
637,20200406,ALGOMA DISTRICT,2226,5,3,0
638,20200406,BRANT COUNTY,2227,21,29,1
639,20200406,CHATHAM-KENT,2240,4,7,1
640,20200406,CITY OF HAMILTON,2237,70,90,3
641,20200406,CITY OF OTTAWA,2251,199,160,3
642,20200406,DURHAM REGION,2230,132,88,15
643,20200406,EASTERN ONTARIO,2258,21,22,0
644,20200406,GREY BRUCE,2233,9,10,0
645,20200406,HALDIMAND-NORFOLK,2234,51,9,5
646,20200406,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,30,56,12
647,20200406,HALTON REGION,2236,81,63,3
648,20200406,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,6,1
649,20200406,HURON PERTH,5183,12,4,1
650,20200406,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,25,0
651,20200406,LAMBTON COUNTY,2242,55,14,8
652,20200406,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,18,3
653,20200406,MIDDLESEX-LONDON,2244,101,24,5
654,20200406,NIAGARA REGION,2246,76,53,7
655,20200406,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
656,20200406,NORTHWESTERN,2249,1,3,0
657,20200406,OXFORD ELGIN-ST.THOMAS,4913,9,7,2
658,20200406,PEEL REGION,2253,378,146,5
659,20200406,PETERBOROUGH COUNTY-CITY,2255,21,21,0
660,20200406,PORCUPINE,2256,18,11,0
661,20200406,RENFREW COUNTY AND DISTRICT,2257,3,3,1
662,20200406,SIMCOE MUSKOKA DISTRICT,2260,47,33,5
663,20200406,SUDBURY AND DISTRICT,2261,11,14,1
664,20200406,THUNDER BAY DISTRICT,2262,11,2,0
665,20200406,TIMISKAMING,2263,1,2,0
666,20200406,TORONTO,3895,595,415,29
667,20200406,WATERLOO REGION,2265,84,68,2
668,20200406,WELLINGTON-DUFFERIN-GUELPH,2266,64,26,1
669,20200406,WINDSOR-ESSEX COUNTY,2268,125,31,2
670,20200406,YORK REGION,2270,278,158,16
671,20200407,ALGOMA DISTRICT,2226,3,5,0
672,20200407,BRANT COUNTY,2227,18,31,1
673,20200407,CHATHAM-KENT,2240,8,7,1
674,20200407,CITY OF HAMILTON,2237,75,93,5
675,20200407,CITY OF OTTAWA,2251,205,177,3
676,20200407,DURHAM REGION,2230,135,104,16
677,20200407,EASTERN ONTARIO,2258,21,23,0
678,20200407,GREY BRUCE,2233,15,10,0
679,20200407,HALDIMAND-NORFOLK,2234,60,14,5
680,20200407,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,25,61,14
681,20200407,HALTON REGION,2236,88,70,3
682,20200407,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,8,1
683,20200407,HURON PERTH,5183,15,6,1
684,20200407,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,25,27,0
685,20200407,LAMBTON COUNTY,2242,56,19,8
686,20200407,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,48,21,4
687,20200407,MIDDLESEX-LONDON,2244,106,30,5
688,20200407,NIAGARA REGION,2246,83,63,8
689,20200407,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0
690,20200407,NORTHWESTERN,2249,2,4,0
691,20200407,OXFORD ELGIN-ST.THOMAS,4913,9,9,2
692,20200407,PEEL REGION,2253,446,160,8
693,20200407,PETERBOROUGH COUNTY-CITY,2255,17,25,0
694,20200407,PORCUPINE,2256,19,11,0
695,20200407,RENFREW COUNTY AND DISTRICT,2257,3,5,1
696,20200407,SIMCOE MUSKOKA DISTRICT,2260,47,43,5
697,20200407,SUDBURY AND DISTRICT,2261,11,14,1
698,20200407,THUNDER BAY DISTRICT,2262,15,2,0
699,20200407,TIMISKAMING,2263,2,3,0
700,20200407,TORONTO,3895,625,443,35
701,20200407,WATERLOO REGION,2265,94,73,3
702,20200407,WELLINGTON-DUFFERIN-GUELPH,2266,71,27,1
703,20200407,WINDSOR-ESSEX COUNTY,2268,140,37,4
704,20200407,YORK REGION,2270,270,174,18
705,20200408,ALGOMA DISTRICT,2226,2,7,0
706,20200408,BRANT COUNTY,2227,14,37,1
707,20200408,CHATHAM-KENT,2240,8,8,1
708,20200408,CITY OF HAMILTON,2237,72,103,5
709,20200408,CITY OF OTTAWA,2251,192,212,4
710,20200408,DURHAM REGION,2230,136,114,19
711,20200408,EASTERN ONTARIO,2258,19,27,0
712,20200408,GREY BRUCE,2233,15,12,0
713,20200408,HALDIMAND-NORFOLK,2234,70,16,6
714,20200408,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,22,65,14
715,20200408,HALTON REGION,2236,131,88,3
716,20200408,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,10,1
717,20200408,HURON PERTH,5183,14,7,1
718,20200408,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,20,33,0
719,20200408,LAMBTON COUNTY,2242,56,19,8
720,20200408,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,81,28,8
721,20200408,MIDDLESEX-LONDON,2244,106,36,6
722,20200408,NIAGARA REGION,2246,89,78,10
723,20200408,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0
724,20200408,NORTHWESTERN,2249,2,4,0
725,20200408,OXFORD ELGIN-ST.THOMAS,4913,11,10,2
726,20200408,PEEL REGION,2253,485,183,9
727,20200408,PETERBOROUGH COUNTY-CITY,2255,11,31,0
728,20200408,PORCUPINE,2256,17,14,0
729,20200408,RENFREW COUNTY AND DISTRICT,2257,3,6,1
730,20200408,SIMCOE MUSKOKA DISTRICT,2260,54,47,5
731,20200408,SUDBURY AND DISTRICT,2261,10,15,1
732,20200408,THUNDER BAY DISTRICT,2262,14,3,0
733,20200408,TIMISKAMING,2263,2,3,0
734,20200408,TORONTO,3895,753,482,41
735,20200408,WATERLOO REGION,2265,99,76,3
736,20200408,WELLINGTON-DUFFERIN-GUELPH,2266,81,31,1
737,20200408,WINDSOR-ESSEX COUNTY,2268,142,54,5
738,20200408,YORK REGION,2270,282,212,19
739,20200409,ALGOMA DISTRICT,2226,2,7,0
740,20200409,BRANT COUNTY,2227,18,38,1
741,20200409,CHATHAM-KENT,2240,7,9,1
742,20200409,CITY OF HAMILTON,2237,74,112,6
743,20200409,CITY OF OTTAWA,2251,200,230,6
744,20200409,DURHAM REGION,2230,128,137,19
745,20200409,EASTERN ONTARIO,2258,21,29,0
746,20200409,GREY BRUCE,2233,16,12,0
747,20200409,HALDIMAND-NORFOLK,2234,71,18,9
748,20200409,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,24,68,18
749,20200409,HALTON REGION,2236,124,114,3
750,20200409,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,11,1
751,20200409,HURON PERTH,5183,16,8,1
752,20200409,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,16,36,0
753,20200409,LAMBTON COUNTY,2242,63,22,8
754,20200409,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,95,29,8
755,20200409,MIDDLESEX-LONDON,2244,109,46,7
756,20200409,NIAGARA REGION,2246,83,90,10
757,20200409,NORTH BAY PARRY SOUND DISTRICT,2247,2,4,0
758,20200409,NORTHWESTERN,2249,1,5,0
759,20200409,OXFORD ELGIN-ST.THOMAS,4913,12,12,2
760,20200409,PEEL REGION,2253,544,200,10
761,20200409,PETERBOROUGH COUNTY-CITY,2255,16,34,0
762,20200409,PORCUPINE,2256,17,14,2
763,20200409,RENFREW COUNTY AND DISTRICT,2257,3,6,1
764,20200409,SIMCOE MUSKOKA DISTRICT,2260,56,48,5
765,20200409,SUDBURY AND DISTRICT,2261,9,16,1
766,20200409,THUNDER BAY DISTRICT,2262,13,5,0
767,20200409,TIMISKAMING,2263,4,3,0
768,20200409,TORONTO,3895,852,532,48
769,20200409,WATERLOO REGION,2265,104,79,4
770,20200409,WELLINGTON-DUFFERIN-GUELPH,2266,89,35,1
771,20200409,WINDSOR-ESSEX COUNTY,2268,159,60,5
772,20200409,YORK REGION,2270,294,236,23
773,20200410,ALGOMA DISTRICT,2226,2,7,0
774,20200410,BRANT COUNTY,2227,20,40,1
775,20200410,CHATHAM-KENT,2240,6,11,1
776,20200410,CITY OF HAMILTON,2237,72,124,6
777,20200410,CITY OF OTTAWA,2251,202,264,6
778,20200410,DURHAM REGION,2230,140,148,19
779,20200410,EASTERN ONTARIO,2258,18,34,0
780,20200410,GREY BRUCE,2233,18,13,0
781,20200410,HALDIMAND-NORFOLK,2234,73,23,10
782,20200507,PEEL REGION,2253,687,1833,154
783,20200507,PETERBOROUGH COUNTY-CITY,2255,4,61,2
784,20200507,PORCUPINE,2256,10,48,4
785,20200507,RENFREW COUNTY AND DISTRICT,2257,2,14,1
786,20200507,SIMCOE MUSKOKA DISTRICT,2260,92,231,23
787,20200507,SUDBURY AND DISTRICT,2261,7,48,2
788,20200507,THUNDER BAY DISTRICT,2262,11,66,1
789,20200507,TIMISKAMING,2263,7,11,0
790,20200507,TORONTO,3895,1350,4281,472
791,20200507,WATERLOO REGION,2265,202,563,68
792,20200507,WELLINGTON-DUFFERIN-GUELPH,2266,84,207,27
793,20200507,WINDSOR-ESSEX COUNTY,2268,120,487,57
794,20200507,YORK REGION,2270,270,1347,125
795,20200508,ALGOMA DISTRICT,2226,3,13,0
796,20200508,BRANT COUNTY,2227,8,94,4
797,20200508,CHATHAM-KENT,2240,31,57,1
798,20200508,CITY OF HAMILTON,2237,84,367,23
799,20200508,CITY OF OTTAWA,2251,471,978,148
800,20200508,DURHAM REGION,2230,246,747,135
801,20200508,EASTERN ONTARIO,2258,30,80,2
802,20200508,GREY BRUCE,2233,9,73,0
803,20200508,HALDIMAND-NORFOLK,2234,4,155,31
804,20200508,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19
805,20200508,HALTON REGION,2236,73,412,23
806,20200508,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,35,5
807,20200508,HURON PERTH,5183,5,40,5
808,20200508,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
809,20200508,LAMBTON COUNTY,2242,27,150,16
810,20200508,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,27,249,43
811,20200508,MIDDLESEX-LONDON,2244,55,348,42
812,20200508,NIAGARA REGION,2246,76,415,53
813,20200508,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0
814,20200508,NORTHWESTERN,2249,0,15,0
815,20200508,OXFORD ELGIN-ST.THOMAS,4913,5,52,4
816,20200508,PEEL REGION,2253,716,1850,184
817,20200508,PETERBOROUGH COUNTY-CITY,2255,8,61,2
818,20200508,PORCUPINE,2256,10,48,5
819,20200508,RENFREW COUNTY AND DISTRICT,2257,0,16,1
820,20200508,SIMCOE MUSKOKA DISTRICT,2260,91,240,23
821,20200508,SUDBURY AND DISTRICT,2261,7,48,2
822,20200508,THUNDER BAY DISTRICT,2262,11,67,1
823,20200508,TIMISKAMING,2263,7,11,0
824,20200508,TORONTO,3895,1412,4466,486
825,20200508,WATERLOO REGION,2265,179,597,70
826,20200508,WELLINGTON-DUFFERIN-GUELPH,2266,77,213,29
827,20200508,WINDSOR-ESSEX COUNTY,2268,121,498,57
828,20200508,YORK REGION,2270,257,1395,126
829,20200509,ALGOMA DISTRICT,2226,3,13,0
830,20200509,BRANT COUNTY,2227,7,95,4
831,20200509,CHATHAM-KENT,2240,28,60,1
832,20200509,CITY OF HAMILTON,2237,76,384,23
833,20200509,CITY OF OTTAWA,2251,450,1032,156
834,20200509,DURHAM REGION,2230,223,774,137
835,20200509,EASTERN ONTARIO,2258,33,91,6
836,20200509,GREY BRUCE,2233,9,74,0
837,20200509,HALDIMAND-NORFOLK,2234,4,156,31
838,20200509,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19
839,20200509,HALTON REGION,2236,71,417,23
840,20200509,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
841,20200509,HURON PERTH,5183,4,41,5
842,20200509,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
843,20200509,LAMBTON COUNTY,2242,26,151,16
844,20200509,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,25,253,43
845,20200509,MIDDLESEX-LONDON,2244,51,352,42
846,20200509,NIAGARA REGION,2246,78,418,53
847,20200509,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0
848,20200509,NORTHWESTERN,2249,0,15,0
849,20200509,OXFORD ELGIN-ST.THOMAS,4913,3,54,4
850,20200509,PEEL REGION,2253,720,1914,186
851,20200509,PETERBOROUGH COUNTY-CITY,2255,8,62,2
852,20200509,PORCUPINE,2256,10,49,5
853,20200509,RENFREW COUNTY AND DISTRICT,2257,0,16,1
854,20200509,SIMCOE MUSKOKA DISTRICT,2260,95,243,24
855,20200509,SUDBURY AND DISTRICT,2261,3,52,2
856,20200509,THUNDER BAY DISTRICT,2262,8,70,1
857,20200509,TIMISKAMING,2263,6,12,0
858,20200509,TORONTO,3895,1386,4584,524
859,20200509,WATERLOO REGION,2265,169,618,70
860,20200509,WELLINGTON-DUFFERIN-GUELPH,2266,72,219,29
861,20200509,WINDSOR-ESSEX COUNTY,2268,121,504,59
862,20200509,YORK REGION,2270,256,1426,128
863,20200510,ALGOMA DISTRICT,2226,3,13,0
864,20200510,BRANT COUNTY,2227,9,95,4
865,20200510,CHATHAM-KENT,2240,7,81,1
866,20200510,CITY OF HAMILTON,2237,60,392,23
867,20200510,CITY OF OTTAWA,2251,418,1068,161
868,20200510,DURHAM REGION,2230,219,790,143
869,20200510,EASTERN ONTARIO,2258,31,92,7
870,20200510,GREY BRUCE,2233,8,75,0
871,20200510,HALDIMAND-NORFOLK,2234,5,158,31
872,20200510,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,13,125,19
873,20200510,HALTON REGION,2236,69,422,23
874,20200510,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
875,20200510,HURON PERTH,5183,3,42,5
876,20200510,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
877,20200510,LAMBTON COUNTY,2242,32,152,16
878,20200510,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,23,256,43
879,20200510,MIDDLESEX-LONDON,2244,49,358,42
880,20200510,NIAGARA REGION,2246,76,424,54
881,20200510,NORTH BAY PARRY SOUND DISTRICT,2247,3,15,0
882,20200510,NORTHWESTERN,2249,0,15,0
883,20200510,OXFORD ELGIN-ST.THOMAS,4913,2,55,4
884,20200510,PEEL REGION,2253,688,1979,194
885,20200510,PETERBOROUGH COUNTY-CITY,2255,8,62,2
886,20200510,PORCUPINE,2256,9,50,5
887,20200510,RENFREW COUNTY AND DISTRICT,2257,0,16,1
888,20200510,SIMCOE MUSKOKA DISTRICT,2260,97,246,24
889,20200510,SUDBURY AND DISTRICT,2261,4,52,2
890,20200510,THUNDER BAY DISTRICT,2262,8,71,1
891,20200510,TIMISKAMING,2263,6,12,0
892,20200510,TORONTO,3895,1376,4729,534
893,20200510,WATERLOO REGION,2265,159,641,72
894,20200510,WELLINGTON-DUFFERIN-GUELPH,2266,68,223,29
895,20200510,WINDSOR-ESSEX COUNTY,2268,125,512,59
896,20200510,YORK REGION,2270,251,1457,130
897,20200511,ALGOMA DISTRICT,2226,3,13,0
898,20200511,BRANT COUNTY,2227,9,95,4
899,20200511,CHATHAM-KENT,2240,6,83,1
900,20200511,CITY OF HAMILTON,2237,58,399,23
901,20200511,CITY OF OTTAWA,2251,344,1156,171
902,20200511,DURHAM REGION,2230,207,803,145
903,20200511,EASTERN ONTARIO,2258,32,92,7
904,20200511,GREY BRUCE,2233,8,76,0
905,20200511,HALDIMAND-NORFOLK,2234,5,158,31
906,20200511,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,13,125,19
907,20200511,HALTON REGION,2236,65,428,23
908,20200511,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
909,20200511,HURON PERTH,5183,3,42,5
910,20200511,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
911,20200511,LAMBTON COUNTY,2242,27,156,17
912,20200511,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,24,256,44
913,20200511,MIDDLESEX-LONDON,2244,59,360,42
914,20200511,NIAGARA REGION,2246,72,431,54
915,20200511,NORTH BAY PARRY SOUND DISTRICT,2247,2,16,0
916,20200511,NORTHWESTERN,2249,0,15,0
917,20200511,OXFORD ELGIN-ST.THOMAS,4913,1,56,4
918,20200511,PEEL REGION,2253,700,2018,201
919,20200511,PETERBOROUGH COUNTY-CITY,2255,7,64,2
920,20200511,PORCUPINE,2256,9,50,5
921,20200511,RENFREW COUNTY AND DISTRICT,2257,1,16,1
922,20200511,SIMCOE MUSKOKA DISTRICT,2260,94,251,27
923,20200511,SUDBURY AND DISTRICT,2261,5,52,2
924,20200511,THUNDER BAY DISTRICT,2262,8,71,1
925,20200511,TIMISKAMING,2263,5,13,0
926,20200511,TORONTO,3895,1356,4868,544
927,20200511,WATERLOO REGION,2265,158,660,72
928,20200511,WELLINGTON-DUFFERIN-GUELPH,2266,65,230,29
929,20200511,WINDSOR-ESSEX COUNTY,2268,146,514,59
930,20200511,YORK REGION,2270,251,1470,131
931,20200512,ALGOMA DISTRICT,2226,3,13,0
932,20200512,BRANT COUNTY,2227,8,96,4
933,20200512,CHATHAM-KENT,2240,5,84,1
934,20200512,CITY OF HAMILTON,2237,55,407,24
935,20200512,CITY OF OTTAWA,2251,305,1204,178
936,20200512,DURHAM REGION,2230,198,817,146
937,20200512,EASTERN ONTARIO,2258,33,92,8
938,20200512,GREY BRUCE,2233,8,76,0
939,20200512,HALDIMAND-NORFOLK,2234,5,159,31
940,20200512,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,14,126,19
941,20200512,HALTON REGION,2236,66,428,23
942,20200512,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,34,5
943,20200512,HURON PERTH,5183,1,44,5
944,20200512,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
945,20200512,LAMBTON COUNTY,2242,28,158,17
946,20200512,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,22,255,46
947,20200512,MIDDLESEX-LONDON,2244,60,362,43
948,20200512,NIAGARA REGION,2246,67,440,54
949,20200512,NORTH BAY PARRY SOUND DISTRICT,2247,2,16,0
950,20200512,NORTHWESTERN,2249,0,15,0
951,20200512,OXFORD ELGIN-ST.THOMAS,4913,1,56,4
952,20200512,PEEL REGION,2253,735,2050,208
953,20200512,PETERBOROUGH COUNTY-CITY,2255,6,65,2
954,20200512,PORCUPINE,2256,10,50,5
955,20200512,RENFREW COUNTY AND DISTRICT,2257,1,16,1
956,20200512,SIMCOE MUSKOKA DISTRICT,2260,87,262,27
957,20200512,SUDBURY AND DISTRICT,2261,5,52,2
958,20200512,THUNDER BAY DISTRICT,2262,7,72,1
959,20200512,TIMISKAMING,2263,5,13,0
960,20200512,TORONTO,3895,1436,4950,575
961,20200512,WATERLOO REGION,2265,159,672,75
962,20200512,WELLINGTON-DUFFERIN-GUELPH,2266,62,234,29
963,20200512,WINDSOR-ESSEX COUNTY,2268,141,524,59
964,20200512,YORK REGION,2270,252,1489,133
965,20200513,ALGOMA DISTRICT,2226,3,13,0
966,20200513,BRANT COUNTY,2227,6,97,4
967,20200513,CHATHAM-KENT,2240,5,84,1
968,20200513,CITY OF HAMILTON,2237,52,410,24
969,20200513,CITY OF OTTAWA,2251,265,1255,182
970,20200513,DURHAM REGION,2230,168,857,149
971,20200513,EASTERN ONTARIO,2258,32,92,9
972,20200513,GREY BRUCE,2233,8,77,0
973,20200513,HALDIMAND-NORFOLK,2234,5,160,31
974,20200513,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,13,127,19
975,20200513,HALTON REGION,2236,67,433,24
976,20200513,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,36,5
977,20200513,HURON PERTH,5183,1,44,5
978,20200513,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
979,20200513,LAMBTON COUNTY,2242,28,159,17
980,20200513,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,25,257,46
981,20200513,MIDDLESEX-LONDON,2244,58,366,45
982,20200513,NIAGARA REGION,2246,65,443,55
